Suburb,Address,Rooms,Price,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Type_ord,Type_t,Type_u,Method_S,Method_SA,Method_SP,Method_VB,Price_Scaled,Landsize_scaled,bedroom_x_bathroom,price_per_room,price_per_bathroom,Landsize_log1p
Balwyn North,35 Sylvander St,4,1890000.0,Jellis,9.2,3104.0,4.0,3.0,2.0,636.0,Boroondara,-37.789,145.0938,Southern Metropolitan,7809.0,2,False,False,True,False,False,False,2.0264767082941026,0.09114744583874028,12.0,472500.0,630000.0,6.456769655572163
Balwyn North,18 Woodville St,4,1630000.0,Jellis,9.2,3104.0,4.0,2.0,1.0,677.0,Boroondara,-37.7897,145.0922,Southern Metropolitan,7809.0,2,False,False,True,False,False,False,1.4531068564549436,0.11857819571028591,8.0,407500.0,815000.0,6.519147287940395
Balwyn North,2/87 Tannock St,2,800000.0,hockingstuart,9.2,3104.0,2.0,2.0,1.0,196.0,Boroondara,-37.785,145.0961,Southern Metropolitan,7809.0,0,False,True,False,False,False,False,-0.3772661321085259,-0.20323133327052997,4.0,400000.0,400000.0,5.2832037287379885
Balwyn North,215 Doncaster Rd,3,1670000.0,hockingstuart,9.2,3104.0,0.0,0.0,0.0,818.0,Boroondara,-37.7939,145.0866,Southern Metropolitan,7809.0,2,False,False,True,False,False,False,1.5413176028917372,0.21291321356121115,,556666.6666666666,,6.70808408385307
Balwyn North,16 Ventnor St,4,1725000.0,Marshall,9.2,3104.0,4.0,3.0,2.0,627.0,Boroondara,-37.7827,145.0945,Southern Metropolitan,7809.0,2,False,False,False,False,False,False,1.6626073792423286,0.08512606172059611,12.0,431250.0,575000.0,6.4425401664681985
Bellfield,345 Waterdale Rd,3,1110000.0,Haughton,9.5,3081.0,3.0,1.0,2.0,730.0,Banyule,-37.754,145.0453,Eastern Metropolitan,790.0,2,False,False,True,False,False,False,0.3063671527766254,0.15403745773935712,3.0,370000.0,1110000.0,6.594413459749778
Bellfield,125 Oriel Rd,3,894000.0,Ray,9.5,3081.0,3.0,2.0,3.0,601.0,Banyule,-37.7524,145.0393,Eastern Metropolitan,790.0,2,False,False,True,False,False,False,-0.16997087798206065,0.06773095204595742,6.0,298000.0,447000.0,6.400257445308821
Bentleigh,2 Delhi St,2,1402000.0,Woodards,13.0,3204.0,2.0,1.0,4.0,616.0,Glen Eira,-37.9257,145.0469,Southern Metropolitan,6795.0,2,False,False,True,False,False,False,0.9503056017652195,0.07776659224286436,2.0,701000.0,1402000.0,6.424869023905388
Bentleigh,10 Luckins Rd,3,1500000.0,HAR,13.0,3204.0,3.0,1.0,2.0,657.0,Glen Eira,-37.9318,145.0448,Southern Metropolitan,6795.0,2,False,False,True,False,False,False,1.166421930535364,0.10519734211441,3.0,500000.0,1500000.0,6.489204931325317
Bentleigh,23 Auckland St,2,1100000.0,Woodards,13.0,3204.0,2.0,1.0,3.0,579.0,Glen Eira,-37.925,145.0467,Southern Metropolitan,6795.0,2,False,False,False,False,False,True,0.28431446616742695,0.05301201309049391,2.0,550000.0,1100000.0,6.363028103540465
Bentleigh,28 Campbell St,6,2000000.0,Buxton,13.0,3204.0,6.0,2.0,2.0,702.0,Glen Eira,-37.9193,145.033,Southern Metropolitan,6795.0,2,False,False,False,False,False,True,2.2690562609952853,0.13530426270513082,12.0,333333.3333333333,1000000.0,6.555356891810665
Bentleigh,42 Hutchinson St,2,710000.0,Woodards,13.0,3204.0,2.0,1.0,3.0,225.0,Glen Eira,-37.9243,145.0497,Southern Metropolitan,6795.0,0,False,True,True,False,False,False,-0.5757403115913117,-0.1838290955565099,2.0,355000.0,710000.0,5.420534999272286
Bentleigh,4/2 Jasper Rd,2,620000.0,McGrath,13.0,3204.0,2.0,2.0,1.0,0.0,Glen Eira,-37.9329,145.0393,Southern Metropolitan,6795.0,1,True,False,False,False,True,False,-0.7742144910740976,-0.334363698510114,4.0,310000.0,310000.0,0.0
Bentleigh,4/10 Blair St,4,1105000.0,Hodges,13.0,3204.0,4.0,2.0,1.0,207.0,Glen Eira,-37.9156,145.0355,Southern Metropolitan,6795.0,1,True,False,True,False,False,False,0.2953408094720262,-0.19587186379279822,8.0,276250.0,552500.0,5.337538079701318
Bentleigh,23A Fromer St,3,1303000.0,hockingstuart,13.0,3204.0,3.0,2.0,2.0,334.0,Glen Eira,-37.9284,145.0428,Southern Metropolitan,6795.0,1,True,False,True,False,False,False,0.731984004334155,-0.11090344345898612,6.0,434333.3333333333,651500.0,5.814130531825066
Bentleigh,197A Jasper Rd,3,1375000.0,Buxton,13.0,3204.0,3.0,3.0,2.0,338.0,Glen Eira,-37.9166,145.0418,Southern Metropolitan,6795.0,1,True,False,True,False,False,False,0.8907633479203837,-0.10822727273981093,9.0,458333.3333333333,458333.3333333333,5.82600010738045
Bentleigh,25B Luckins Rd,4,1300000.0,hockingstuart,13.0,3204.0,4.0,2.0,2.0,352.0,Glen Eira,-37.9317,145.0463,Southern Metropolitan,6795.0,1,True,False,True,False,False,False,0.7253681983513955,-0.09886067522269779,8.0,325000.0,650000.0,5.8664680569332965
Bentleigh,3 Rogers Rd,3,1286000.0,Woodards,13.0,3204.0,3.0,1.0,2.0,614.0,Glen Eira,-37.9317,145.0427,Southern Metropolitan,6795.0,2,False,False,True,False,False,False,0.6944944370985177,0.07642850688327676,3.0,428666.6666666667,1286000.0,6.421622267806518
Bentleigh,7 Rosina St,4,1920000.0,hockingstuart,13.0,3204.0,4.0,2.0,2.0,650.0,Glen Eira,-37.9323,145.0445,Southern Metropolitan,6795.0,2,False,False,True,False,False,False,2.092634768121698,0.10051404335585343,8.0,480000.0,960000.0,6.478509642208569
Bentleigh,5 Smith St,3,1968500.0,hockingstuart,13.0,3204.0,3.0,2.0,2.0,674.0,Glen Eira,-37.9179,145.0429,Southern Metropolitan,6795.0,2,False,False,True,False,False,False,2.1995902981763105,0.11657106767090453,6.0,656166.6666666666,984250.0,6.51471269087253
Bentleigh,6b Howell St,3,845000.0,Woodards,13.0,3204.0,3.0,1.0,2.0,242.0,Glen Eira,-37.9302,145.0331,Southern Metropolitan,6795.0,0,False,True,True,False,False,False,-0.27802904236713294,-0.17245537000001535,3.0,281666.6666666667,845000.0,5.493061443340548
Bentleigh,8 Plym St,4,1107000.0,Woodards,13.0,3204.0,4.0,2.0,2.0,478.0,Glen Eira,-37.9321,145.0361,Southern Metropolitan,6795.0,2,False,False,True,False,False,False,0.29975134679386584,-0.014561297568679491,8.0,276750.0,553500.0,6.171700597410915
Bentleigh,2/23 Whitmuir Rd,3,641500.0,hockingstuart,13.0,3204.0,3.0,1.0,1.0,681.0,Glen Eira,-37.9145,145.0287,Southern Metropolitan,6795.0,0,False,True,True,False,False,False,-0.7268012148643209,0.12125436642946111,3.0,213833.33333333334,641500.0,6.525029657843462
Bentleigh,52a Tucker Rd,2,725000.0,Buxton,13.0,3204.0,2.0,1.0,1.0,0.0,Glen Eira,-37.9296,145.0498,Southern Metropolitan,6795.0,0,False,True,True,False,False,False,-0.542661281677514,-0.334363698510114,2.0,362500.0,725000.0,0.0
Bentleigh East,1 Melva St,4,1515000.0,Buxton,13.9,3165.0,4.0,3.0,2.0,635.0,Glen Eira,-37.9107,145.0745,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,1.1995009604491618,0.09047840315894648,12.0,378750.0,505000.0,6.455198563340122
Bentleigh East,7 Celia St,3,986000.0,Buxton,13.9,3165.0,3.0,1.0,3.0,337.0,Glen Eira,-37.9331,145.0586,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,0.032913838822564885,-0.10889631541960473,3.0,328666.6666666667,986000.0,5.823045895483019
Bentleigh East,1/65 Blamey St,3,830000.0,Thomson,13.9,3165.0,3.0,1.0,2.0,290.0,Glen Eira,-37.9292,145.0689,Southern Metropolitan,10969.0,2,False,False,False,False,False,False,-0.31110807228093057,-0.14034132136991315,3.0,276666.6666666667,830000.0,5.673323267171493
Bentleigh East,1/32 Elizabeth St,3,767000.0,Gary,13.9,3165.0,3.0,1.0,2.0,162.0,Glen Eira,-37.9229,145.0538,Southern Metropolitan,10969.0,1,True,False,True,False,False,False,-0.45003999791888066,-0.22597878438351904,3.0,255666.66666666666,767000.0,5.093750200806762
Bentleigh East,39 Elizabeth St,4,1860000.0,hockingstuart,13.9,3165.0,4.0,3.0,2.0,620.0,Glen Eira,-37.9228,145.0555,Southern Metropolitan,10969.0,2,False,False,False,False,False,False,1.9603186484665074,0.08044276296203955,12.0,465000.0,620000.0,6.431331081933479
Bentleigh East,122B Tambet St,3,1200000.0,Purplebricks,13.9,3165.0,3.0,2.0,2.0,369.0,Glen Eira,-37.9092,145.0728,Southern Metropolitan,10969.0,1,True,False,False,False,False,False,0.5048413322594112,-0.08748694966620325,6.0,400000.0,600000.0,5.91350300563827
Bentleigh East,29 Argyle St,3,1175000.0,Buxton,13.9,3165.0,3.0,1.0,2.0,625.0,Glen Eira,-37.911,145.075,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,0.44970961573641516,0.08378797636100853,3.0,391666.6666666667,1175000.0,6.439350371100098
Bentleigh East,28B Barrington St,3,1225000.0,hockingstuart,13.9,3165.0,3.0,2.0,2.0,372.0,Glen Eira,-37.9127,145.0694,Southern Metropolitan,10969.0,1,True,False,True,False,False,False,0.5599730487824073,-0.08547982162682187,6.0,408333.3333333333,612500.0,5.921578419643816
Bentleigh East,1/22 Brooks St,3,1055000.0,Buxton,13.9,3165.0,3.0,2.0,2.0,301.0,Glen Eira,-37.9167,145.077,Southern Metropolitan,10969.0,1,True,False,False,False,True,False,0.18507737642603403,-0.1329818518921814,6.0,351666.6666666667,527500.0,5.71042701737487
Bentleigh East,6 Elswill St,5,1351000.0,Buxton,13.9,3165.0,5.0,2.0,2.0,652.0,Glen Eira,-37.9311,145.0651,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,0.8378369000583075,0.10185212871544101,10.0,270200.0,675500.0,6.481577129276431
Bentleigh East,1 Heather St,2,1962000.0,Buxton,13.9,3165.0,2.0,1.0,2.0,848.0,Glen Eira,-37.9199,145.0573,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,2.1852560518803315,0.23298449395502505,2.0,981000.0,1962000.0,6.744059186311348
Bentleigh East,1/62 Tudor St,3,810000.0,Buxton,13.9,3165.0,3.0,1.0,1.0,294.0,Glen Eira,-37.919,145.0803,Southern Metropolitan,10969.0,2,False,False,False,False,False,False,-0.35521344549932743,-0.13766515065073795,3.0,270000.0,810000.0,5.68697535633982
Bentleigh East,2/575 Warrigal Rd,3,850000.0,hockingstuart,13.9,3165.0,3.0,2.0,2.0,321.0,Glen Eira,-37.9316,145.0806,Southern Metropolitan,10969.0,1,True,False,True,False,False,False,-0.2670026990625337,-0.11960099829630547,6.0,283333.3333333333,425000.0,5.7745515455444085
Bentleigh East,2/16 Argyle St,2,535000.0,hockingstuart,13.9,3165.0,2.0,1.0,1.0,1026.0,Glen Eira,-37.911,145.0711,Southern Metropolitan,10969.0,0,False,True,False,False,True,False,-0.9616623272522842,0.35207409095832076,2.0,267500.0,535000.0,6.934397209928558
Bentleigh East,4 Box Ct,3,1640000.0,Buxton,13.9,3165.0,3.0,1.0,2.0,733.0,Glen Eira,-37.9219,145.0518,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,1.475159543064142,0.1560445857787385,3.0,546666.6666666666,1640000.0,6.598509028614515
Bentleigh East,2/10 Chester St,3,809000.0,Woodards,13.9,3165.0,3.0,1.0,1.0,289.0,Glen Eira,-37.9211,145.0671,Southern Metropolitan,10969.0,0,False,True,True,False,False,False,-0.3574187141602473,-0.14101036404970693,3.0,269666.6666666667,809000.0,5.66988092298052
Bentleigh East,13 Delma St,3,1510000.0,Buxton,13.9,3165.0,3.0,1.0,2.0,689.0,Glen Eira,-37.9317,145.0524,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,1.1884746171445626,0.12660670786781147,3.0,503333.3333333333,1510000.0,6.536691597591305
Bentleigh East,15 Lilac St,4,1292000.0,Woodards,13.9,3165.0,4.0,1.0,2.0,587.0,Glen Eira,-37.9194,145.05700000000004,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,0.7077260490640368,0.058364354528844274,4.0,323000.0,1292000.0,6.376726947898627
Bentleigh East,68 Mawby Rd,3,1165000.0,Buxton,13.9,3165.0,3.0,1.0,2.0,589.0,Glen Eira,-37.9297,145.0563,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,0.42765692912721676,0.059702439888431866,3.0,388333.3333333333,1165000.0,6.380122536899765
Bentleigh East,978 North Rd,3,959000.0,Ray,13.9,3165.0,3.0,2.0,2.0,557.0,Glen Eira,-37.9076,145.06799999999996,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,-0.02662841502227087,0.03829307413503039,6.0,319666.6666666667,479500.0,6.324358962381311
Bentleigh East,68 Tambet St,3,1251000.0,hockingstuart,13.9,3165.0,3.0,1.0,1.0,612.0,Glen Eira,-37.9133,145.0719,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,0.6173100339663232,0.07509042152368918,3.0,417000.0,1251000.0,6.418364935936212
Bentleigh East,76 Wingate St,3,1205000.0,Buxton,13.9,3165.0,3.0,3.0,2.0,604.0,Glen Eira,-37.9362,145.0663,Southern Metropolitan,10969.0,2,False,False,True,False,False,False,0.5158676755640105,0.06973808008533881,9.0,401666.6666666667,401666.6666666667,6.405228458030842
Box Hill,5/10 Camelia St,2,780000.0,Ray,13.1,3128.0,2.0,1.0,1.0,171.0,Whitehorse,-37.8158,145.1384,Eastern Metropolitan,4605.0,0,False,True,True,False,False,False,-0.42137150532692275,-0.21995740026537486,2.0,390000.0,780000.0,5.147494476813453
Box Hill,2/13 Oxford St,2,572000.0,Barry,13.1,3128.0,2.0,1.0,1.0,0.0,Whitehorse,-37.8219,145.1213,Eastern Metropolitan,4605.0,0,False,True,False,False,True,False,-0.88006738679825,-0.334363698510114,2.0,286000.0,572000.0,0.0
Box Hill,32 Sweetland Rd,3,910000.0,Fletchers,13.1,3128.0,3.0,1.0,2.0,414.0,Whitehorse,-37.8247,145.1359,Eastern Metropolitan,4605.0,2,False,False,True,False,False,False,-0.13468657940734316,-0.05738002907548244,3.0,303333.3333333333,910000.0,6.028278520230698
Box Hill,35 Barkly St,3,1760000.0,Noel,13.1,3128.0,3.0,1.0,2.0,689.0,Whitehorse,-37.8262,145.1301,Eastern Metropolitan,4605.0,2,False,False,True,False,False,False,1.7397917823745233,0.12660670786781147,3.0,586666.6666666666,1760000.0,6.536691597591305
Box Hill,22 Combarton St,5,1726000.0,Noel,13.1,3128.0,5.0,2.0,2.0,631.0,Whitehorse,-37.8265,145.1276,Eastern Metropolitan,4605.0,2,False,False,True,False,False,False,1.6648126479032486,0.0878022324397713,10.0,345200.0,863000.0,6.448889394146858
Box Hill,1A Maple St,2,990000.0,Fletchers,13.1,3128.0,2.0,1.0,1.0,257.0,Whitehorse,-37.8259,145.1282,Eastern Metropolitan,4605.0,1,True,False,True,False,False,False,0.04173491346624425,-0.1624197298031084,2.0,495000.0,990000.0,5.552959584921617
Box Hill,4/18 Barkly St,2,646500.0,McGrath,13.1,3128.0,2.0,1.0,1.0,156.0,Whitehorse,-37.8281,145.1305,Eastern Metropolitan,4605.0,0,False,True,True,False,False,False,-0.7157748715597217,-0.2299930404622818,2.0,323250.0,646500.0,5.056245805348308
Box Hill,11 Howard St,3,2080000.0,Buxton,13.1,3128.0,3.0,2.0,2.0,693.0,Whitehorse,-37.8229,145.1217,Eastern Metropolitan,4605.0,2,False,False,True,False,False,False,2.445477753868873,0.12928287858698664,6.0,693333.3333333334,1040000.0,6.542471960506805
Braybrook,96 Duke St,2,610000.0,Barry,10.8,3019.0,2.0,1.0,2.0,555.0,Maribyrnong,-37.7854,144.8463,Western Metropolitan,3589.0,2,False,False,True,False,False,False,-0.796267177683296,0.0369549887754428,2.0,305000.0,610000.0,6.320768294250582
Braybrook,1 Hinkler St,3,925000.0,S&L,10.8,3019.0,3.0,1.0,2.0,597.0,Maribyrnong,-37.7888,144.8511,Western Metropolitan,3589.0,2,False,False,True,False,False,False,-0.10160754949354553,0.06505478132678223,3.0,308333.3333333333,925000.0,6.393590753950631
Braybrook,16 Menzies St,2,760000.0,Douglas,10.8,3019.0,2.0,1.0,1.0,604.0,Maribyrnong,-37.782,144.8528,Western Metropolitan,3589.0,2,False,False,True,False,False,False,-0.4654768785453196,0.06973808008533881,2.0,380000.0,760000.0,6.405228458030842
Braybrook,14 Arthur St,3,771000.0,S&L,10.8,3019.0,3.0,1.0,0.0,556.0,Maribyrnong,-37.7904,144.8514,Western Metropolitan,3589.0,2,False,False,True,False,False,False,-0.4412189232752013,0.0376240314552366,3.0,257000.0,771000.0,6.322565239927284
Braybrook,13/25 Marnoo St,3,441700.0,Barry,10.8,3019.0,3.0,2.0,1.0,145.0,Maribyrnong,-37.7894,144.8463,Western Metropolitan,3589.0,1,True,False,False,False,True,False,-1.1674138933161056,-0.23735250994001356,6.0,147233.33333333334,220850.0,4.983606621708336
Braybrook,10 Sedge Cl,4,1000000.0,Nelson,10.8,3019.0,4.0,3.0,2.0,475.0,Maribyrnong,-37.7759,144.8552,Western Metropolitan,3589.0,2,False,False,True,False,False,False,0.06378760007544268,-0.01656842560806088,12.0,250000.0,333333.3333333333,6.16541785423142
Braybrook,30 Shepherd St,3,730000.0,Village,10.8,3019.0,3.0,1.0,3.0,586.0,Maribyrnong,-37.783,144.855,Western Metropolitan,3589.0,2,False,False,False,False,True,False,-0.5316349383729149,0.05769531184905048,3.0,243333.33333333334,730000.0,6.375024819828097
Brighton,36 Meek St,3,2140000.0,hockingstuart,11.2,3186.0,3.0,2.0,2.0,393.0,Bayside,-37.902,144.9922,Southern Metropolitan,10579.0,2,False,False,True,False,False,False,2.5777938735240635,-0.07142992535115215,6.0,713333.3333333334,1070000.0,5.976350909297934
Brighton,2 Normanby St,3,2225000.0,Nick,11.2,3186.0,3.0,2.0,2.0,0.0,Bayside,-37.911,144.9866,Southern Metropolitan,10579.0,2,False,False,False,False,False,False,2.76524170970225,-0.334363698510114,6.0,741666.6666666666,1112500.0,0.0
Brighton,147 North Rd,2,975000.0,Marshall,11.2,3186.0,2.0,1.0,1.0,444.0,Bayside,-37.8993,145.0046,Southern Metropolitan,10579.0,1,True,False,False,False,False,False,0.008655883552446612,-0.03730874868166856,2.0,487500.0,975000.0,6.09807428216624
Brighton,8/20 Yuille St,3,2100000.0,Buxton,11.2,3186.0,3.0,2.0,4.0,0.0,Bayside,-37.928,145.0002,Southern Metropolitan,10579.0,1,True,False,True,False,False,False,2.4895831270872697,-0.334363698510114,6.0,700000.0,1050000.0,0.0
Brighton,3/136 New St,3,1392000.0,hockingstuart,11.2,3186.0,3.0,2.0,1.0,188.0,Bayside,-37.9181,144.9933,Southern Metropolitan,10579.0,0,False,True,True,False,False,False,0.928252915156021,-0.20858367470888034,6.0,464000.0,696000.0,5.241747015059643
Brighton,38/568 New St,2,520000.0,hockingstuart,11.2,3186.0,2.0,1.0,1.0,1647.0,Bayside,-37.8847,144.9972,Southern Metropolitan,10579.0,0,False,True,False,False,False,False,-0.9947413571660818,0.7675495951102681,2.0,260000.0,520000.0,7.4073177104694174
Brighton,3/1 Thomson St,4,2000000.0,Kay,11.2,3186.0,4.0,2.0,2.0,286.0,Bayside,-37.8981,145.0,Southern Metropolitan,10579.0,2,False,False,False,False,False,True,2.2690562609952853,-0.14301749208908832,8.0,500000.0,1000000.0,5.659482215759621
Brighton,39 Warleigh Gr,2,1350000.0,Hodges,11.2,3186.0,2.0,1.0,1.0,873.0,Bayside,-37.9043,145.0048,Southern Metropolitan,10579.0,2,False,False,True,False,False,False,0.8356316313973876,0.24971056094986993,2.0,675000.0,1350000.0,6.773080375655535
Brighton,138 Bay St,3,1900000.0,hockingstuart,11.2,3186.0,3.0,2.0,3.0,503.0,Bayside,-37.9049,144.9969,Southern Metropolitan,10579.0,2,False,False,True,False,False,False,2.048529394903301,0.0021647694261654094,6.0,633333.3333333334,950000.0,6.222576268071369
Brighton,1/21 Brickwood St,2,1002500.0,hockingstuart,11.2,3186.0,2.0,1.0,1.0,118.0,Bayside,-37.8953,144.9974,Southern Metropolitan,10579.0,0,False,True,True,False,False,False,0.0693007717277423,-0.25541666229444604,2.0,501250.0,1002500.0,4.77912349311153
Brighton,1/76 Whyte St,2,1055000.0,Marshall,11.2,3186.0,2.0,1.0,2.0,211.0,Bayside,-37.921,144.9999,Southern Metropolitan,10579.0,1,True,False,True,False,False,False,0.18507737642603403,-0.19319569307362303,2.0,527500.0,1055000.0,5.356586274672012
Brighton,56 Asling St,3,1990000.0,Buxton,11.2,3186.0,3.0,2.0,2.0,0.0,Bayside,-37.901,145.0026,Southern Metropolitan,10579.0,1,True,False,True,False,False,False,2.247003574386087,-0.334363698510114,6.0,663333.3333333334,995000.0,0.0
Brighton,868 Hampton St,3,1502000.0,Weston,11.2,3186.0,3.0,1.0,1.0,431.0,Bayside,-37.9107,145.0077,Southern Metropolitan,10579.0,2,False,False,True,False,False,False,1.1708324678572037,-0.04600630351898791,3.0,500666.6666666667,1502000.0,6.068425588244111
Brighton,3/12 Wellington St,3,1221000.0,Nick,11.2,3186.0,3.0,2.0,2.0,0.0,Bayside,-37.9163,144.9901,Southern Metropolitan,10579.0,0,False,True,True,False,False,False,0.551151974138728,-0.334363698510114,6.0,407000.0,610500.0,0.0
Brighton,3 Rose St,2,1470000.0,Hodges,11.2,3186.0,2.0,1.0,1.0,238.0,Bayside,-37.8985,145.0048,Southern Metropolitan,10579.0,1,True,False,True,False,False,False,1.1002638707077688,-0.17513154071919054,2.0,735000.0,1470000.0,5.476463551931511
Brighton East,1/373 South Rd,3,725000.0,Buxton,10.7,3187.0,3.0,1.0,1.0,137.0,Bayside,-37.9319,145.0282,Southern Metropolitan,6938.0,0,False,True,True,False,False,False,-0.542661281677514,-0.24270485137836392,3.0,241666.66666666666,725000.0,4.927253685157205
Brighton East,7 Billson St,5,2140000.0,Marshall,10.7,3187.0,5.0,2.0,2.0,780.0,Bayside,-37.9173,145.0142,Southern Metropolitan,6938.0,2,False,False,True,False,False,False,2.5777938735240635,0.18748959172904692,10.0,428000.0,1070000.0,6.660575149839686
Brighton East,36 Clinton St,4,1630000.0,RT,10.7,3187.0,4.0,2.0,1.0,596.0,Bayside,-37.9113,145.0207,Southern Metropolitan,6938.0,2,False,False,True,False,False,False,1.4531068564549436,0.06438573864698843,8.0,407500.0,815000.0,6.391917113392602
Brighton East,4/25 Cluden St,2,910000.0,Woodards,10.7,3187.0,2.0,1.0,3.0,238.0,Bayside,-37.9126,145.0105,Southern Metropolitan,6938.0,0,False,True,True,False,False,False,-0.13468657940734316,-0.17513154071919054,2.0,455000.0,910000.0,5.476463551931511
Brighton East,1 Curzon St,3,1975000.0,Kay,10.7,3187.0,3.0,1.0,2.0,688.0,Bayside,-37.9212,145.013,Southern Metropolitan,6938.0,2,False,False,True,False,False,False,2.2139245444722895,0.12593766518801766,3.0,658333.3333333334,1975000.0,6.535241271013659
Brighton East,40 Hodder St,3,1635000.0,Buxton,10.7,3187.0,3.0,1.0,1.0,597.0,Bayside,-37.9064,145.0229,Southern Metropolitan,6938.0,2,False,False,True,False,False,False,1.4641331997595428,0.06505478132678223,3.0,545000.0,1635000.0,6.393590753950631
Brighton East,22 Milliara Gr,8,1880000.0,Buxton,10.7,3187.0,8.0,3.0,3.0,614.0,Bayside,-37.9097,145.0161,Southern Metropolitan,6938.0,2,False,False,False,False,False,True,2.0044240216849043,0.07642850688327676,24.0,235000.0,626666.6666666666,6.421622267806518
Brighton East,5 Valdemar Ct,3,1743000.0,Marshall,10.7,3187.0,3.0,1.0,2.0,590.0,Bayside,-37.9287,145.0273,Southern Metropolitan,6938.0,2,False,False,True,False,False,False,1.7023022151388858,0.060371482568225665,3.0,581000.0,1743000.0,6.3818160174060985
Brighton East,12 Agnew St,3,2291000.0,Marshall,10.7,3187.0,3.0,2.0,2.0,530.0,Bayside,-37.9119,145.011,Southern Metropolitan,6938.0,2,False,False,True,False,False,False,2.91078944132296,0.020228921780597903,6.0,763666.6666666666,1145500.0,6.274762021241939
Brighton East,239 South Rd,3,1400000.0,Buxton,10.7,3187.0,3.0,1.0,2.0,677.0,Bayside,-37.9304,145.0151,Southern Metropolitan,6938.0,2,False,False,True,False,False,False,0.9458950644433798,0.11857819571028591,3.0,466666.6666666667,1400000.0,6.519147287940395
Brighton East,6 Coronation St,3,1640000.0,Hodges,10.7,3187.0,3.0,1.0,1.0,590.0,Bayside,-37.9012,145.00799999999995,Southern Metropolitan,6938.0,2,False,False,True,False,False,False,1.475159543064142,0.060371482568225665,3.0,546666.6666666666,1640000.0,6.3818160174060985
Brighton East,7 Holmhurst Ct,4,1700000.0,Hodges,10.7,3187.0,4.0,3.0,2.0,312.0,Bayside,-37.9295,145.0144,Southern Metropolitan,6938.0,1,True,False,False,False,False,False,1.6074756627193325,-0.12562238241444962,12.0,425000.0,566666.6666666666,5.746203190540153
Brighton East,55 Milroy St,5,1900000.0,Hodges,10.7,3187.0,5.0,3.0,2.0,583.0,Bayside,-37.9057,145.0101,Southern Metropolitan,6938.0,2,False,False,False,False,False,False,2.048529394903301,0.05568818380966909,15.0,380000.0,633333.3333333334,6.369900982828227
Brighton East,7/36 Union St,3,972000.0,Gary,10.7,3187.0,3.0,2.0,1.0,119.0,Bayside,-37.9084,145.0118,Southern Metropolitan,6938.0,1,True,False,True,False,False,False,0.0020400775696870835,-0.25474761961465225,6.0,324000.0,486000.0,4.787491742782046
Brunswick,129 Glenlyon Rd,3,1652000.0,Jellis,5.2,3056.0,3.0,1.0,2.0,506.0,Moreland,-37.7723,144.9694,Northern Metropolitan,11918.0,2,False,False,True,False,False,False,1.5016227669951803,0.004171897465546797,3.0,550666.6666666666,1652000.0,6.2285110035911835
Brunswick,3/15 Mitchell St,2,735000.0,Walshe,5.2,3056.0,2.0,1.0,2.0,173.0,Moreland,-37.7586,144.9653,Northern Metropolitan,11918.0,0,False,True,False,False,True,False,-0.5206085950683157,-0.2186193149057873,2.0,367500.0,735000.0,5.159055299214529
Brunswick,217 Victoria St,3,1210000.0,Woodards,5.2,3056.0,3.0,1.0,0.0,282.0,Moreland,-37.7674,144.966,Northern Metropolitan,11918.0,2,False,False,True,False,False,False,0.5268940188686096,-0.1456936628082635,3.0,403333.3333333333,1210000.0,5.645446897643238
Brunswick,4/287 Albion St,1,412000.0,Nelson,5.2,3056.0,1.0,1.0,1.0,85.0,Moreland,-37.7598,144.9563,Northern Metropolitan,11918.0,2,False,False,True,False,False,False,-1.232910372545425,-0.27749507072764135,1.0,412000.0,412000.0,4.454347296253507
Brunswick,2/199 Barkly St,1,528000.0,Nelson,5.2,3056.0,1.0,1.0,1.0,0.0,Moreland,-37.7767,144.9676,Northern Metropolitan,11918.0,0,False,True,True,False,False,False,-0.9770992078787231,-0.334363698510114,1.0,528000.0,528000.0,0.0
Brunswick,10 Bennie St,3,1115000.0,Caine,5.2,3056.0,3.0,1.0,1.0,249.0,Moreland,-37.7669,144.9664,Northern Metropolitan,11918.0,2,False,False,True,False,False,False,0.3173934960812246,-0.1677720712414588,3.0,371666.6666666667,1115000.0,5.521460917862246
Brunswick,373 Brunswick Rd,3,1300000.0,Nelson,5.2,3056.0,3.0,2.0,3.0,299.0,Moreland,-37.7759,144.952,Northern Metropolitan,11918.0,2,False,False,False,False,False,True,0.7253681983513955,-0.13431993725176897,6.0,433333.3333333333,650000.0,5.703782474656201
